chrom,ID,start,end,strand,nTSS,nTags,tsrwidth
chr1,MECR,29508375,29508412,-,8,118,38
chr1,PTPRU,29557434,29557446,-,4,60,13
chr1,ZCCHC17,31769601,31769635,-,19,461,35
chr1,SERINC2,31886040,31886083,+,5,107,44
chr1,TINAGL1,32042111,32042146,+,12,308,36
chr1,COL16A1,32110472,32110497,-,11,349,26
chr1,TXLNA,32638117,32638118,+,2,29,2
chr1,TXLNA,32645276,32645276,+,1,14,1
chr1,CCDC28B,32661612,32661613,+,2,72,2
chr1,IQCC,32661612,32661613,+,2,72,2
chr1,IQCC,32671272,32671272,+,1,10,1
chr1,DCDC2B,32661612,32661613,+,2,72,2
chr1,DCDC2B,32671272,32671272,+,1,10,1
chr1,TMEM234,32671272,32671272,+,1,10,1
chr1,EIF3I,32671272,32671272,+,1,10,1
chr1,RBBP4,33116771,33116881,+,37,1042,111
chr1,RBBP4,33116133,33116154,-,17,597,22
chr1,KIAA1522,33219564,33219606,+,6,112,43
chr1,S100PBP,33283254,33283254,+,1,28,1
chr1,S100PBP,33282918,33283018,-,36,900,101
chr1,AZIN2,33546754,33546756,+,2,24,3
chr1,ZNF362,33722146,33722146,+,1,12,1
chr1,GJB3,35246781,35246784,+,2,23,4
chr1,GJA4,35246781,35246784,+,2,23,4
chr1,GJA4,35257175,35257177,+,3,46,3
chr1,DLGAP3,35325338,35325382,-,8,115,45
chr1,ZMYM6,35450903,35450946,-,7,115,44
chr1,ZMYM4,35734310,35734310,+,1,18,1
chr1,NCDN,36022994,36023006,-,7,135,13
chr1,TFAP2E,36023389,36023421,+,3,51,33
chr1,TFAP2E,36032145,36032145,+,1,10,1
chr1,TFAP2E,36022994,36023006,-,7,135,13
chr1,AGO4,36256691,36256692,-,2,30,2
chr1,COL8A2,36554496,36554496,+,1,12,1
chr1,MAP7D1,36615074,36615097,-,11,247,24
chr1,SH3D21,36770072,36770075,+,4,214,4
chr1,EVA1B,36770072,36770075,+,4,214,4
chr1,EVA1B,36772708,36772710,+,2,23,3
chr1,OSCP1,36886971,36886971,-,1,20,1
chr1,CSF3R,36929916,36930018,-,39,1237,103
chr1,MEAF6,37940181,37940184,+,3,69,4
chr1,SNIP1,37980350,37980378,-,11,254,29
chr1,SNIP1,37983067,37983067,-,1,11,1
chr1,DNALI1,38021815,38021822,+,4,134,8
chr1,DNALI1,38019884,38019894,-,4,66,11
chr1,GNL2,38021815,38021822,+,4,134,8
chr1,GNL2,38019884,38019894,-,4,66,11
chr1,RSPO1,38061535,38061547,-,7,156,13
chr1,CDCA8,38156189,38156189,-,1,25,1
chr1,C1orf122,38273462,38273466,+,2,22,5
chr1,MTF1,38273462,38273466,+,2,22,5
chr1,MTF1,38273850,38273856,-,2,25,7
chr1,INPP5B,38317479,38317479,+,1,15,1
chr1,INPP5B,38325264,38325264,-,1,16,1
chr1,FHL3,38455659,38455754,-,16,294,96
chr1,UTP11,38471186,38471186,-,1,11,1
chr1,GJA9,39339019,39339050,-,9,200,32
chr1,RHBDL2,39339019,39339050,-,9,200,32
chr1,KIAA0754,39874745,39874745,+,1,17,1
chr1,BMP8B,40204554,40204566,+,8,193,13
chr1,MYCL,40349168,40349178,-,4,91,11
chr1,CAP1,40506400,40506448,+,35,1324,49
chr1,RLF,40627059,40627059,+,1,19,1
chr1,CTPS1,41445364,41445427,+,11,177,64
chr1,FOXJ3,42639246,42639249,+,4,104,4
chr1,FOXJ3,42633780,42633780,-,1,240,1
chr1,C1orf50,43232699,43232699,-,1,14,1
chr1,TMEM269,43232699,43232699,-,1,14,1
chr1,ERMAP,43282795,43282795,+,1,11,1
chr1,ZNF691,43306623,43306623,+,1,15,1
chr1,ZNF691,43312093,43312093,-,1,13,1
chr1,EBNA1BP2,43616106,43616106,+,1,28,1
chr1,CFAP57,43637921,43637987,-,42,1297,67
chr1,ELOVL1,43824618,43824675,+,13,619,58
chr1,MED8,43833279,43833287,-,2,22,9
chr1,MED8,43833379,43833380,-,2,20,2
chr1,MED8,43833673,43833698,-,10,254,26
chr1,SZT2,43855458,43855471,-,7,130,14
chr1,HYI,43903109,43903109,-,1,227,1
chr1,DPH2,44435659,44435682,+,2,39,24
chr1,ATP6V0B,44435659,44435682,+,2,39,24
chr1,B4GALT2,44435659,44435682,+,2,39,24
chr1,B4GALT2,44440602,44440633,+,4,146,32
chr1,B4GALT2,44444882,44444890,+,2,46,9
chr1,B4GALT2,44445360,44445360,+,1,18,1
chr1,CCDC24,44440602,44440633,+,4,146,32
chr1,CCDC24,44444882,44444890,+,2,46,9
chr1,CCDC24,44445360,44445360,+,1,18,1
chr1,SLC6A9,44444882,44444890,+,2,46,9
chr1,SLC6A9,44445360,44445360,+,1,18,1
chr1,KLF18,44588262,44588262,-,1,22,1
chr1,ERI3,44684389,44684389,-,1,11,1
chr1,ARMH1,45140153,45140153,-,1,11,1
chr1,KIF2C,45205508,45205536,+,7,190,29
chr1,KIF2C,45196841,45196843,-,3,738,3
chr1,RPS8,45238316,45238318,+,3,55,3
chr1,BEST4,45238316,45238318,+,3,55,3
chr1,BEST4,45241209,45241253,+,26,1499,45
chr1,BEST4,45246410,45246445,-,17,3258,36
chr1,PLK3,45266049,45266049,+,1,32,1
chr1,PLK3,45246410,45246445,-,17,3258,36
chr1,TCTEX1D4,45266049,45266049,+,1,32,1
chr1,BTBD19,45266049,45266049,+,1,32,1
chr1,PTCH2,45285666,45285671,-,6,327,6
chr1,HECTD3,45452267,45452271,-,2,52,5
chr1,HECTD3,45457925,45457927,-,2,34,3
chr1,ZSWIM5,45477918,45477931,+,10,319,14
chr1,PRDX1,45965972,45965995,+,7,111,24
chr1,PRDX1,45970789,45970789,-,1,12,1
chr1,TMEM69,46152193,46152235,-,7,155,43
chr1,TMEM69,46152742,46152774,-,4,55,33
chr1,IPP,46153845,46153874,+,23,737,30
chr1,IPP,46152193,46152235,-,7,155,43
chr1,IPP,46152742,46152774,-,4,55,33
chr1,POMGNT1,46646176,46646205,+,3,81,30
chr1,LURAP1,46664098,46664121,-,10,178,24
chr1,UQCRH,46768859,46768859,-,1,14,1
chr1,UQCRH,46768948,46768949,-,2,49,2
chr1,UQCRH,46769021,46769021,-,1,15,1
chr1,NSUN4,46806479,46806479,+,1,22,1
chr1,MOB3C,47069921,47069924,-,3,39,4
chr1,TEX38,47134012,47134036,-,4,65,25
chr1,EFCAB14,47134012,47134036,-,4,65,25
chr1,PDZK1IP1,47648718,47648718,-,1,19,1
chr1,CMPK1,47779796,47779819,-,3,58,24
chr1,CMPK1,47784805,47784805,-,1,11,1
chr1,FOXD2,47901221,47901221,-,1,10,1
chr1,FAF1,50886999,50886999,+,1,11,1
chr1,CDKN2C,51434378,51434378,+,1,19,1
chr1,CDKN2C,51434449,51434480,+,4,44,32
chr1,CDKN2C,51425806,51425858,-,5,59,53
chr1,BTF3L4,52520834,52520898,-,31,773,65
chr1,TUT4,52870236,52870288,+,8,153,53
chr1,GPX7,53052928,53052928,+,1,13,1
chr1,SLC1A7,53558713,53558713,+,1,20,1
chr1,CPT2,53662400,53662401,+,2,37,2
chr1,CZIB,53662400,53662401,+,2,37,2
chr1,CZIB,53662472,53662499,+,4,67,28
chr1,MAGOH,53686276,53686305,-,8,105,30
chr1,LRP8,53704163,53704214,-,25,894,52
chr1,YIPF1,54303940,54303976,-,11,317,37
chr1,YIPF1,54304166,54304166,-,1,11,1
chr1,DIO1,54355468,54355475,-,4,85,8
chr1,LRRC42,54411247,54411283,-,3,44,37
chr1,LRRC42,54411347,54411372,-,4,89,26
chr1,LRRC42,54411978,54411978,-,1,13,1
chr1,TCEANC2,54518872,54518887,-,10,358,16
chr1,TCEANC2,54519085,54519114,-,5,80,30
chr1,FAM151A,55068589,55068591,-,2,72,3
chr1,C8A,57310402,57310402,+,1,19,1
chr1,PATJ,62208152,62208152,+,1,51,1
chr1,PATJ,62190799,62190815,-,11,306,17
chr1,EFCAB7,63988882,63988903,-,4,68,22
chr1,ROR1,64239688,64239688,+,1,11,1
chr1,RAVER2,65210758,65210758,+,1,10,1
chr1,AK4,65613886,65613886,+,1,17,1
chr1,DNAJC6,65770479,65770479,+,1,12,1
chr1,MIER1,67390673,67390691,+,2,39,19
chr1,SLC35D1,67451522,67451522,+,1,13,1
chr1,GNG12,68150880,68150924,+,6,180,45
chr1,SRSF11,70671353,70671410,+,15,285,58
chr1,SRSF11,70687063,70687063,+,1,26,1
chr1,SRSF11,70671235,70671262,-,5,115,28
chr1,ANKRD13C,70710393,70710393,+,1,14,1
chr1,ANKRD13C,70710441,70710444,+,3,35,4
chr1,ANKRD13C,70715666,70715666,+,1,11,1
chr1,HHLA3,70820396,70820405,-,3,43,10
chr1,TYW3,75198695,75198745,-,15,303,51
chr1,MSH4,76251939,76251947,+,5,205,9
chr1,MSH4,76253165,76253168,+,4,151,4
chr1,MIGA1,78245323,78245343,+,6,68,21
chr1,MIGA1,78225496,78225537,-,5,110,42
chr1,MIGA1,78240607,78240608,-,2,45,2
chr1,FUBP1,78406662,78406662,+,1,31,1
chr1,DNAJB4,78470236,78470238,-,3,114,3
chr1,GNG5,84944933,84944960,+,15,291,28
chr1,SPATA1,84971815,84971888,-,38,1072,74
chr1,WDR63,85514422,85514422,+,1,10,1
chr1,BCL10,85725325,85725345,-,4,49,21
chr1,CCN1,86043883,86043883,-,1,15,1
chr1,HS2ST1,87379791,87379829,-,28,1166,39
chr1,LMO4,87794165,87794165,+,1,15,1
chr1,LMO4,87794563,87794580,+,8,148,18
chr1,GBP3,89458305,89458314,-,5,126,10
chr1,LRRC8B,89989583,89989583,+,1,13,1
chr1,LRRC8D,90267692,90267692,+,1,23,1
chr1,BARHL2,91172268,91172268,-,1,10,1
chr1,CDC7,91966405,91966426,+,7,98,22
chr1,BRDT,92414958,92414960,+,3,64,3
chr1,RPAP2,92764616,92764616,+,1,38,1
chr1,RPAP2,92764544,92764544,-,1,27,1
chr1,DIPK1A,93297565,93297638,+,54,10168,74
chr1,DIPK1A,93300360,93300360,+,1,14,1
chr1,MTF2,93544837,93544840,+,2,48,4
chr1,CCDC18,93645943,93645977,-,12,208,35
chr1,DR1,93811347,93811347,-,1,13,1
chr1,GCLM,94344730,94344762,-,9,162,33
chr1,TLCD4-RWDD3,95582911,95582942,+,3,40,32
chr1,AGL,100315682,100315682,+,1,17,1
chr1,SLC35A3,100435552,100435577,+,7,114,26
chr1,LRRC39,100598719,100598719,+,1,21,1
chr1,RTCA,100715385,100715390,-,2,26,6
chr1,SLC30A7,101360470,101360470,+,1,10,1
chr1,SLC30A7,101360385,101360398,-,2,26,14
chr1,OLFM3,102252846,102252856,-,8,984,11
chr1,VAV3,108113112,108113126,-,15,898,15
chr1,VAV3,108113360,108113360,-,1,10,1
chr1,VAV3,108113477,108113489,-,10,178,13
chr1,VAV3,108113545,108113624,-,53,1431,80
chr1,FAM102B,109102722,109102722,+,1,21,1
chr1,FNDC7,109241971,109242001,+,5,127,31
chr1,FNDC7,109242043,109242043,+,1,12,1
chr1,WDR47,109506042,109506075,-,3,43,34
chr1,TMEM167B,109618574,109618631,-,19,355,58
chr1,C1orf194,109633386,109633396,+,3,56,11
chr1,C1orf194,109642804,109642853,+,25,1310,50
chr1,MYBPHL,109825766,109825767,-,2,39,2
chr1,PSMA5,109940525,109940541,-,3,79,17
chr1,GPR61,110065111,110065111,-,1,19,1
chr1,GNAI3,110091131,110091131,-,1,13,1
chr1,GNAT2,110140465,110140467,+,2,20,3
chr1,AMPD2,110162459,110162459,+,1,15,1
chr1,GSTM2,110198721,110198734,+,6,83,14
chr1,GSTM2,110210679,110210679,+,1,12,1
chr1,GSTM1,110210679,110210679,+,1,12,1
chr1,EPS8L3,110282937,110282940,-,4,231,4
chr1,AHCYL1,110527386,110527432,+,14,297,47
chr1,CEPT1,111682707,111682723,-,4,47,17
chr1,DENND2D,111727493,111727493,+,1,11,1
chr1,ATP5PB,111991842,111991878,-,4,78,37
chr1,KCND3,112298523,112298541,+,3,51,19
chr1,CTTNBP2NL,112938836,112938836,+,1,12,1
chr1,CAPZA1,113161744,113161766,-,6,88,23
chr1,MOV10,113213001,113213008,+,8,686,8
chr1,PPM1J,113247755,113247759,-,4,77,5
chr1,PPM1J,113249722,113249755,-,14,650,34
chr1,TAFA3,113247755,113247759,-,4,77,5
chr1,TAFA3,113249722,113249755,-,14,650,34
chr1,MAGI3,113933137,113933137,+,1,25,1
chr1,RSBN1,114302095,114302108,-,2,25,14
chr1,RSBN1,114302148,114302148,-,1,11,1
chr1,DENND2C,115124230,115124243,-,12,346,14
chr1,CSDE1,115259367,115259392,-,12,237,26
chr1,SIKE1,115300581,115300621,-,36,2150,41
chr1,VANGL1,116184581,116184591,+,3,51,11
chr1,ATP1A1,116915825,116915953,+,23,620,129
chr1,IGSF3,117113616,117113641,-,3,42,26
chr1,PTGFRN,117452538,117452538,+,1,11,1
chr1,CD101,117530214,117530214,+,1,25,1
chr1,WDR3,118472237,118472244,-,3,46,8
chr1,PDE4DIP,144944668,144944676,+,7,753,9
chr1,NBPF10,145277303,145277364,+,33,715,62
chr1,NBPF10,145277408,145277432,+,21,608,25
chr1,NBPF10,145286861,145286861,+,1,10,1
chr1,TXNIP,145438489,145438493,+,5,97,5
chr1,POLR3GL,145438489,145438493,+,5,97,5
chr1,ANKRD34A,145470363,145470401,-,13,365,39
chr1,LIX1L,145470363,145470401,-,13,365,39
chr1,PEX11B,145507609,145507623,+,4,80,15
chr1,PEX11B,145516372,145516385,+,3,39,14
chr1,ITGA10,145507609,145507623,+,4,80,15
chr1,ITGA10,145516372,145516385,+,3,39,14
chr1,PIAS3,145575255,145575287,+,6,84,33
chr1,NUDT17,145575255,145575287,+,6,84,33
chr1,NUDT17,145575988,145575991,+,3,42,4
chr1,NUDT17,145576040,145576040,+,1,10,1
chr1,POLR3C,145575255,145575287,+,6,84,33
chr1,POLR3C,145575988,145575991,+,3,42,4
chr1,POLR3C,145576040,145576040,+,1,10,1
chr1,POLR3C,145589438,145589438,-,1,12,1
chr1,RNF115,145610884,145610936,-,9,140,53
chr1,CHD1L,146714329,146714353,+,13,247,25
chr1,FMO5,146644358,146644358,+,1,10,1
chr1,FMO5,146644049,146644049,-,1,32,1
chr1,PPIAL4D,148193221,148193221,+,1,16,1
chr1,NBPF15,148555984,148556029,+,8,112,46
chr1,FCGR1A,149747722,149747722,+,1,17,1
chr1,H3C13,149783915,149783940,-,19,5667,26
chr1,H4C14,149785243,149785251,-,7,755,9
chr1,H3C14,149804215,149804224,+,10,1579,10
chr1,H3C14,149804828,149804831,+,4,94,4
chr1,H2AC18,149804215,149804224,+,10,1579,10
chr1,H2AC18,149804828,149804831,+,4,94,4
chr1,H2AC18,149813721,149813725,+,2,57,5
chr1,H2AC18,149812766,149812788,-,20,3031,23
chr1,H2AC18,149813588,149813588,-,1,10,1
chr1,H2AC19,149804215,149804224,+,10,1579,10
chr1,H2AC19,149804828,149804831,+,4,94,4
chr1,H2AC19,149813721,149813725,+,2,57,5
chr1,H2AC19,149814529,149814551,+,2,39,23
chr1,H2AC19,149812766,149812788,-,20,3031,23
chr1,H2AC19,149813588,149813588,-,1,10,1
chr1,H2AC19,149814310,149814336,-,23,11058,27
chr1,H2AC19,149822395,149822417,-,3,48,23
chr1,H3C15,149804215,149804224,+,10,1579,10
chr1,H3C15,149804828,149804831,+,4,94,4
chr1,H3C15,149813721,149813725,+,2,57,5
chr1,H3C15,149814529,149814551,+,2,39,23
chr1,H3C15,149822619,149822637,+,18,11622,19
chr1,H3C15,149822754,149822754,+,1,16,1
chr1,H3C15,149823423,149823423,+,1,11,1
chr1,H3C15,149824163,149824180,+,18,4165,18
chr1,H3C15,149812766,149812788,-,20,3031,23
chr1,H3C15,149813588,149813588,-,1,10,1
chr1,H3C15,149814310,149814336,-,23,11058,27
chr1,H3C15,149822395,149822417,-,3,48,23
chr1,H3C15,149823221,149823225,-,2,26,5
chr1,H4C15,149813721,149813725,+,2,57,5
chr1,H4C15,149814529,149814551,+,2,39,23
chr1,H4C15,149822619,149822637,+,18,11622,19
chr1,H4C15,149822754,149822754,+,1,16,1
chr1,H4C15,149823423,149823423,+,1,11,1
chr1,H4C15,149824163,149824180,+,18,4165,18
chr1,H4C15,149812766,149812788,-,20,3031,23
chr1,H4C15,149813588,149813588,-,1,10,1
chr1,H4C15,149814310,149814336,-,23,11058,27
chr1,H4C15,149822395,149822417,-,3,48,23
chr1,H4C15,149823221,149823225,-,2,26,5
chr1,H4C15,149832116,149832118,-,3,67,3
chr1,H2AC20,149858419,149858521,+,28,9195,103
chr1,H2AC20,149858090,149858090,-,1,32,1
chr1,H2AC20,149858198,149858242,-,26,11106,45
chr1,H2AC21,149858419,149858521,+,28,9195,103
chr1,H2AC21,149858598,149858598,+,1,20,1
chr1,H2AC21,149858090,149858090,-,1,32,1
chr1,H2AC21,149858198,149858242,-,26,11106,45
chr1,BOLA1,149858419,149858521,+,28,9195,103
chr1,BOLA1,149858598,149858598,+,1,20,1
chr1,BOLA1,149858090,149858090,-,1,32,1
chr1,BOLA1,149858198,149858242,-,26,11106,45
chr1,BOLA1,149859469,149859469,-,1,20,1
chr1,BOLA1,149859510,149859519,-,10,2174,10
chr1,SV2A,149858419,149858521,+,28,9195,103
chr1,SV2A,149858598,149858598,+,1,20,1
chr1,SV2A,149871121,149871177,+,7,143,57
chr1,SV2A,149858090,149858090,-,1,32,1
chr1,SV2A,149858198,149858242,-,26,11106,45
chr1,SV2A,149859469,149859469,-,1,20,1
chr1,SV2A,149859510,149859519,-,10,2174,10
chr1,MTMR11,149895827,149895827,-,1,14,1
chr1,MTMR11,149897727,149897727,-,1,12,1
chr1,MTMR11,149899654,149899702,-,30,1102,49
chr1,OTUD7B,149895827,149895827,-,1,14,1
chr1,OTUD7B,149897727,149897727,-,1,12,1
