chr1	AJAP1	4694669	4714669
chr1	NPHP4	5902871	5922871
chr1	KCNAB2	6032736	6105948
chr1	CHD5	6141847	6161847
chr1	RPL22	6225080	6245080
chr1	RNF207	6246179	6266179
chr1	ICMT	6261253	6281253
chr1	HES3	6284239	6304239
chr1	GPR153	6287413	6307413
chr1	ACOT7	6304332	6324332
chr1	HES2	6455292	6475292
chr1	ESPN	6464836	6484836
chr1	TNFRSF25	6501211	6524171
chr1	PLEKHG5	6506152	6526152
chr1	NOL9	6561407	6581407
chr1	TAS1R1	6595367	6615367
chr1	ZBTB48	6620054	6640054
chr1	KLHL21	6630784	6650784
chr1	PHF13	6653791	6673791
chr1	THAP3	6664925	6685210
chr1	DNAJC11	6674230	6694230
chr1	CAMTA1	6825384	7764796
chr1	VAMP3	7811356	7831356
chr1	PER3	7824247	7844489
chr1	UTS2	7887672	7907672
chr1	TNFRSF9	7955931	7975931
chr1	PARK7	8001714	8021771
chr1	ERRFI1	8051787	8071787
chr1	SLC45A1	8358145	8378145
chr1	RERE	8392464	8412464
chr1	ENO1	8901059	8921059
chr1	CA6	8985927	9005927
chr1	SLC2A7	9043359	9063359
chr1	SLC2A5	9075165	9100139
chr1	GPR157	9140364	9160364
chr1	H6PD	9274833	9299906
chr1	SPSB1	9332953	9352953
chr1	SLC25A33	9579524	9599524
chr1	TMEM201	9628969	9648969
chr1	PIK3CD	9691789	9751525
chr1	CLSTN1	9768984	9789079
chr1	CTNNBIP1	9888334	9908334
chr1	LZIC	9962176	9986351
chr1	NMNAT1	9982981	10003533
chr1	RBP7	10037286	10057286
chr1	UBE4B	10073016	10093016
chr1	KIF1B	10250628	10290822
chr1	PGD	10439121	10459121
chr1	CENPS	10470490	10490490
chr1	CENPS-CORT	10470490	10490807
chr1	CORT	10490088	10510088
chr1	DFFA	10496579	10520588
chr1	PEX14	10515007	10535007
chr1	CASZ1	10676661	10707268
chr1	C1orf127	10986530	11006530
chr1	TARDBP	11052679	11072679
chr1	MASP2	11066580	11104855
chr1	SRM	11094646	11114646
chr1	EXOSC10	11106675	11126675
chr1	MTOR	11146592	11166592
chr1	ANGPTL7	11229412	11249412
chr1	UBIAD1	11313255	11333255
chr1	DISP3	11519212	11539212
chr1	FBXO2	11688444	11708444
chr1	FBXO44	11694464	11714934
chr1	FBXO6	11704257	11724257
chr1	MAD2L2	11714537	11734537
chr1	DRAXIN	11731767	11751767
chr1	AGTRAP	11776142	11796193
chr1	C1orf167	11802250	11822250
chr1	MTHFR	11825780	11845787
chr1	CLCN6	11846153	11866248
chr1	NPPA	11885766	11905766
chr1	NPPB	11897521	11917521
chr1	KIAA2013	11959648	11979648
chr1	PLOD1	11974774	11994774
chr1	MFN2	12020238	12040501
chr1	MIIP	12059555	12079555
chr1	TNFRSF8	12103360	12123434
chr1	TNFRSF1B	12207048	12227048
chr1	VPS13D	12270087	12290087
chr1	DHRS3	12607939	12627939
chr1	AADACL4	12684566	12704566
chr1	AADACL3	12756113	12776113
chr1	C1orf158	12786148	12806148
chr1	PRAMEF12	12814991	12834991
chr1	PRAMEF1	12831546	12854840
chr1	PRAMEF11	12864463	12884463
chr1	HNRNPCL1	12887230	12907230
chr1	PRAMEF2	12896941	12916941
chr1	PRAMEF4	12919033	12939033
chr1	PRAMEF10	12932727	12952727
chr1	PRAMEF7	12956467	12976467
chr1	PRAMEF6	12978302	12998302
chr1	PRAMEF18	13015499	13035499
chr1	HNRNPCL2	13162960	13182960
chr1	PRAMEF25	13196202	13216202
chr1	PRAMEF5	13339819	13359819
chr1	PRAMEF33	13389135	13409135
chr1	PRAMEF13	13427414	13447414
chr1	PRAMEF8	13587700	13607700
chr1	PRAMEF15	13621973	13641973
chr1	PRAMEF14	13648269	13668269
chr1	PRAMEF19	13674889	13694889
chr1	PRAMEF17	13696092	13716092
chr1	PRAMEF20	13716907	13736907
chr1	LRRC38	13781441	13801441
chr1	PDPN	13890252	13911955
chr1	PRDM2	14006683	14075910
chr1	KAZN	14905181	15272415
chr1	TMEM51	15459028	15480243
chr1	C1orf195	15470692	15494970
chr1	FHAD1	15553721	15573721
chr1	EFHD2	15716384	15736384
chr1	CTRC	15744939	15764939
chr1	CELA2A	15763227	15783227
chr1	CELA2B	15782599	15802599
chr1	CASP9	15797896	15817896
chr1	DNAJC16	15833308	15853343
chr1	AGMAT	15878194	15898194
chr1	DDI2	15923953	15943953
chr1	RSC1A1	15966208	15986208
chr1	PLEKHM2	15990815	16010815
chr1	SLC25A34	16042753	16062753
chr1	TMEM82	16048994	16068994
chr1	FBLIM1	16063133	16090994
chr1	UQCRHL	16113657	16133657
chr1	SPEN	16154202	16174202
chr1	ZBTB17	16248364	16268364
chr1	SRARP	16310731	16330731
chr1	HSPB7	16320523	16340523
chr1	CLCNKA	16328531	16348531
chr1	CLCNKB	16350277	16375257
chr1	FAM131C	16364264	16384264
chr1	EPHA2	16430832	16450832
chr1	ARHGEF19	16504349	16524349
chr1	CPLANE2	16538187	16558187
chr1	FBXO42	16553335	16573335
chr1	SZRD1	16673737	16693737
chr1	SPATA21	16705138	16725138
chr1	NECAP2	16747167	16767219
chr1	NBPF1	16868818	16888818
chr1	MST1L	17061129	17081129
chr1	CROCC	17228426	17248426
chr1	MFAP2	17280997	17300997
chr1	ATP13A2	17292453	17312453
chr1	SDHB	17325217	17345217
chr1	PADI2	17373256	17393256
chr1	PADI1	17511623	17531623
chr1	PADI3	17555593	17575593
chr1	PADI4	17614692	17634692
chr1	PADI6	17678691	17698691
chr1	RCC2	17713256	17733256
chr1	ARHGEF10L	17846193	17944808
chr1	ACTL8	18061828	18081828
chr1	IGSF21	18414292	18434292
chr1	KLHDC7A	18787424	18807424
chr1	PAX7	18937340	18957340
chr1	TAS1R2	19146093	19166093
chr1	ALDH4A1	19177924	19197924
chr1	IFFO2	19210774	19230774
chr1	UBR4	19381004	19401004
chr1	EMC1	19522154	19542154
chr1	MRTO4	19558299	19578299
chr1	AKR7A3	19589067	19609067
chr1	AKR7A2	19609202	19629202
chr1	SLC66A1	19618820	19638820
chr1	CAPZB	19645269	19700669
chr1	MICOS10	19903471	19923473
chr1	MICOS10-NBL1	19903473	19923473
chr1	NBL1	19949723	19974104
chr1	HTR6	19971368	19991368
chr1	TMCO4	19988706	20069812
chr1	RNF186	20120522	20140522
chr1	OTUD3	20188888	20208888
chr1	PLA2G2E	20226502	20246502
chr1	PLA2G2A	20281924	20301928
chr1	PLA2G5	20376687	20396687
chr1	PLA2G2D	20418432	20439143
chr1	PLA2G2F	20445816	20465816
chr1	PLA2G2C	20469548	20489548
chr1	UBXN10	20492589	20512589
chr1	VWA5B1	20597368	20617368
chr1	CAMK2N1	20788884	20808884
chr1	MUL1	20805941	20825941
chr1	FAM43B	20859066	20879066
chr1	CDA	20895590	20915590
chr1	PINK1	20939951	20959951
chr1	DDOST	20958260	20978260
chr1	KIF17	20970507	20990507
chr1	SH2D5	21026224	21046224
chr1	HP1BP3	21046759	21069172
chr1	EIF4G3	21112785	21267737
chr1	ECE1	21523743	21543743
chr1	NBPF3	21746630	21766630
chr1	ALPL	21815477	21877763
chr1	RAP1GAP	21902714	21922714
chr1	USP48	21984791	22054339
chr1	LDLRAD2	22118758	22138758
chr1	HSPG2	22128737	22148737
chr1	CELA3B	22283515	22303515
chr1	CELA3A	22308150	22328150
chr1	CDC42	22359202	22379202
chr1	WNT4	22423806	22443806
chr1	ZBTB40	22758344	22778344
chr1	EPHA8	22869982	22889982
chr1	C1QA	22943121	22963255
chr1	C1QC	22950126	22970126
chr1	C1QB	22959729	22979729
chr1	EPHB2	23017331	23037332
chr1	LACTBL1	23259536	23279536
chr1	TEX46	23317327	23337327
chr1	KDM1A	23325961	23345961
chr1	LUZP1	23390516	23410523
chr1	HTR1D	23498388	23518388
chr1	HNRNPR	23611181	23631181
chr1	ZNF436	23665941	23685941
chr1	TCEA3	23687402	23707402
chr1	ASAP3	23735056	23755056
chr1	E2F2	23812930	23832930
chr1	ID3	23864417	23884417
chr1	MDS2	23933824	23953824
chr1	RPL11	23998269	24018296
chr1	ELOA	24049856	24069856
chr1	PITHD1	24084908	24104908
chr1	LYPLA2	24097635	24117635
chr1	GALE	24102089	24122089
chr1	HMGCL	24108367	24128375
chr1	FUCA1	24151567	24171567
chr1	CNR2	24177005	24197005
chr1	PNRC2	24266318	24286318
chr1	SRSF10	24270837	24290837
chr1	MYOM3	24362531	24382531
chr1	IL22RA1	24426261	24446261
chr1	IFNLR1	24460658	24480658
chr1	GRHL3	24625847	24649530
chr1	STPG1	24663489	24683489
chr1	NIPAL3	24719977	24742515
chr1	RCAN3	24808834	24840804
chr1	NCMAP	24862578	24882578
chr1	SRRM1	24949793	24970070
chr1	CLIC4	25051938	25071938
chr1	RUNX3	25206002	25226002
chr1	SYF2	25528767	25548767
chr1	RSRP1	25548728	25568740
chr1	RHD	25578977	25599000
chr1	TMEM50A	25644825	25664825
chr1	RHCE	25668740	25688740
chr1	MACO1	25737349	25757388
chr1	LDLRAP1	25850097	25870097
chr1	MAN1C1	25923959	25943959
chr1	SELENON	26106684	26126684
chr1	MTFR1L	26126397	26147319
chr1	AUNIP	26138404	26160497
chr1	PAQR7	26167975	26187975
chr1	STMN1	26190670	26226607
chr1	PAFAH2	26266258	26286258
chr1	EXTL1	26328266	26348266
chr1	SLC30A2	26343743	26363743
chr1	TRIM63	26357795	26377795
chr1	PDIK1L	26417656	26438315
chr1	FAM110D	26465570	26485570
chr1	C1orf232	26470652	26492199
chr1	ZNF593	26476399	26496399
chr1	CNKSR1	26483982	26503982
chr1	CATSPER4	26497119	26517119
chr1	CEP85	26540691	26595770
chr1	SH3BGRL3	26586577	26606577
chr1	UBXN11	26588773	26608773
chr1	CD52	26624449	26644449
chr1	CRYBG2	26628350	26648350
chr1	ZNF683	26668125	26688125
chr1	LIN28A	26717308	26737308
chr1	DHDDS	26738773	26758812
chr1	HMGN2	26778931	26798931
chr1	RPS6KA1	26836252	26872333
chr1	ARID1A	27002506	27022506
chr1	PIGV	27094454	27114679
chr1	ZDHHC18	27133179	27153179
chr1	SFN	27169640	27189640
chr1	GPN2	27182623	27202623
chr1	GPATCH3	27196979	27216979
chr1	NR0B2	27217980	27237980
chr1	NUDC	27228234	27248234
chr1	KDF1	27256053	27276053
chr1	TRNP1	27300183	27320183
chr1	TENT5B	27311511	27331511
chr1	SLC9A1	27405300	27425300
chr1	WDTC1	27541123	27561123
chr1	TMEM222	27628636	27648636
chr1	SYTL1	27648513	27668513
chr1	MAP3K6	27661675	27681675
chr1	FCN3	27675601	27695601
chr1	CD164L2	27685666	27705666
chr1	GPR3	27699126	27719126
chr1	WASF2	27710734	27730734
chr1	AHDC1	27840756	27860756
chr1	FGR	27918575	27938800
chr1	IFI6	27972575	27992575
chr1	FAM76A	28032472	28052472
chr1	STX12	28079730	28099730
chr1	PPP1R8	28137293	28157293
chr1	THEMIS2	28179054	28199055
chr1	RPA2	28198035	28218035
chr1	SMPDL3B	28241466	28261511
chr1	XKR8	28266484	28286484
chr1	EYA3	28276855	28303781
chr1	PTAFR	28453677	28473677
chr1	DNAJC8	28506789	28526789
chr1	ATP5IF1	28542602	28562635
chr1	SESN2	28566029	28586029
chr1	MED18	28635551	28655551
chr1	PHACTR4	28676251	28764661
chr1	RCC1	28812455	28844738
chr1	TRNAU1AP	28859597	28879597
chr1	RAB42	28898777	28919007
chr1	TAF12	28909362	28929362
chr1	GMEB1	28975296	28995296
chr1	YTHDF2	29043133	29063452
chr1	OPRD1	29118682	29138682
chr1	EPB41	29193603	29241088
chr1	TMEM200B	29425937	29445941
chr1	SRSF4	29454255	29474255
chr1	MECR	29499169	29519169
chr1	PTPRU	29543034	29563034
chr1	MATN1	31164124	31184124
chr1	LAPTM5	31185316	31205316
chr1	SDC3	31322313	31342313
chr1	PUM1	31384353	31404353
chr1	NKAIN1	31632592	31652592
chr1	SNRNP40	31712415	31732415
chr1	ZCCHC17	31749829	31769829
chr1	FABP3	31818100	31838100
chr1	SERINC2	31862624	31886660
chr1	TINAGL1	32022086	32043746
chr1	HCRTR1	32063301	32083301
chr1	PEF1	32075463	32095467
chr1	COL16A1	32097864	32117864
chr1	ADGRB2	32172706	32192718
chr1	SPOCD1	32236023	32256023
chr1	PTP4A2	32352022	32372022
chr1	KHDRBS1	32459469	32479469
chr1	TMEM39B	32517632	32538540
chr1	KPNA6	32553657	32573657
chr1	TXLNA	32625276	32645276
chr1	CCDC28B	32645987	32666196
chr1	IQCC	32651272	32671272
chr1	DCDC2B	32654695	32674695
chr1	TMEM234	32661801	32681801
chr1	EIF3I	32667185	32687185
chr1	FAM167B	32692823	32712823
chr1	LCK	32696866	32739712
chr1	HDAC1	32737684	32757684
chr1	MARCKSL1	32779440	32799440
chr1	FAM229A	32806871	32826871
chr1	TSSK3	32808140	32828140
chr1	BSDC1	32810234	32830234
chr1	ZBTB8B	32910673	32930673
chr1	ZBTB8A	32985028	33005028
chr1	ZBTB8OS	33066421	33086421
chr1	RBBP4	33096809	33116959
chr1	SYNC	33125507	33145507
chr1	KIAA1522	33187431	33231228
chr1	YARS1	33220840	33240840
chr1	S100PBP	33263043	33283254
chr1	FNDC5	33307869	33327869
chr1	HPCA	33332092	33352092
chr1	TMEM54	33340196	33360196
chr1	RNF19B	33382050	33402050
chr1	AK2	33453541	33478645
chr1	AZIN2	33526754	33547779
chr1	TRIM62	33591000	33611003
chr1	ZNF362	33702093	33735294
chr1	A3GALT2	33752367	33772367
chr1	PHC2	33769224	33789227
chr1	ZSCAN20	33918246	33938246
chr1	CSMD2	33959599	33979599
chr1	HMGB4	34306076	34329680
chr1	C1orf94	34612594	34642508
chr1	GJB5	35200648	35220648
chr1	GJB4	35205341	35225341
chr1	GJB3	35226815	35247869
chr1	GJA4	35238600	35258600
chr1	SMIM12	35295963	35315963
chr1	DLGAP3	35311037	35331037
chr1	TMEM35B	35427127	35447127
chr1	ZMYM6	35431766	35451766
chr1	ZMYM1	35505387	35544986
chr1	SFPQ	35628537	35648537
chr1	ZMYM4	35714310	35734310
chr1	KIAA0319L	35879093	35899093
chr1	NCDN	36003393	36023400
chr1	TFAP2E	36018915	36038915
chr1	PSMB2	36045142	36065142
chr1	C1orf216	36159477	36179478
chr1	CLSPN	36165814	36197713
chr1	AGO4	36253617	36273617
chr1	AGO1	36315409	36348810
chr1	AGO3	36376706	36396706
chr1	TEKT2	36529695	36549695
chr1	ADPRHL2	36534493	36554493
chr1	COL8A2	36540840	36560840
chr1	TRAPPC3	36582170	36602173
chr1	MAP7D1	36601761	36621761
chr1	THRAP3	36670044	36690044
chr1	SH3D21	36751969	36772708
chr1	EVA1B	36767631	36787631
chr1	STK40	36785229	36805229
chr1	LSM10	36839037	36859037
chr1	OSCP1	36863507	36893900
chr1	MRPS15	36901319	36921319
chr1	CSF3R	36911644	36931644
chr1	GRIK3	37241128	37261128
chr1	ZC3H12A	37920181	37940181
chr1	MEAF6	37935561	37955561
chr1	SNIP1	37980050	38000050
chr1	DNALI1	38002541	38022541
chr1	GNL2	38012413	38032417
chr1	RSPO1	38056951	38076951
chr1	C1orf109	38127242	38147242
chr1	CDCA8	38138188	38158188
chr1	EPHA10	38161648	38225944
chr1	MANEAL	38239774	38261160
chr1	YRDC	38248617	38268617
chr1	C1orf122	38253462	38273473
chr1	MTF1	38255246	38275246
chr1	INPP5B	38306369	38326369
chr1	SF3A3	38402647	38422647
chr1	FHL3	38442442	38462442
chr1	UTP11	38458406	38478406
chr1	POU3F1	38489501	38509501
chr1	RRAGC	39283870	39303870
chr1	MYCBP	39308165	39328165
chr1	GJA9	39319741	39339741
chr1	RHBDL2	39331479	39351479
chr1	AKIRIN1	39436916	39456948
chr1	NDUFS5	39471967	39492022
chr1	MACF1	39529839	39549839
chr1	KIAA0754	39854745	39874745
chr1	BMP8A	39937308	39957308
chr1	PABPC4	40006488	40026488
chr1	HEYL	40069107	40089107
chr1	NT5C1A	40104793	40124793
chr1	HPCAL4	40124320	40144320
chr1	PPIE	40184517	40204554
chr1	BMP8B	40202854	40222854
chr1	OXCT2	40215195	40235195
chr1	TRIT1	40283782	40306703
chr1	MYCL	40341100	40365284
chr1	MFSD2A	40400784	40420817
chr1	CAP1	40485737	40506523
chr1	PPT1	40517133	40538382
chr1	RLF	40607059	40627059
chr1	TMCO2	40693609	40713609
chr1	ZMPSTE24	40703908	40723908
chr1	COL9A2	40746161	40766161
chr1	SMAP2	40819399	40862472
chr1	ZFP69B	40895736	40916148
chr1	ZFP69	40922962	40942962
chr1	EXO5	40954391	40974391
chr1	ZNF684	40977309	40997309
chr1	RIMS3	41066352	41086352
chr1	NFYC	41137376	41204508
chr1	KCNQ4	41229459	41249459
chr1	CITED4	41306726	41326726
chr1	CTPS1	41425368	41454191
chr1	SLFNL1	41461269	41481269
chr1	SCMH1	41472871	41492874
chr1	FOXO6	41807106	41827106
chr1	EDN2	41924446	41944446
chr1	HIVEP3	41952036	41972036
chr1	GUCA2B	42599081	42619081
chr1	GUCA2A	42608361	42628361
chr1	FOXJ3	42622210	42642219
chr1	RIMKLA	42826463	42846463
chr1	ZMYND12	42876000	42896000
chr1	CCDC30	42901778	42998691
chr1	PPCS	42902012	42922214
chr1	PPIH	43104094	43124094
chr1	YBX1	43128089	43148089
chr1	CLDN19	43178764	43198764
chr1	P3H1	43192006	43212045
chr1	C1orf50	43212920	43232920
chr1	TMEM269	43230703	43250703
chr1	SVBP	43252723	43272723
chr1	ERMAP	43262793	43291249
chr1	ZNF691	43292244	43312284
chr1	SLC2A1	43371046	43391046
chr1	FAM183A	43593575	43613575
chr1	EBNA1BP2	43609845	43629845
chr1	CFAP57	43618001	43638001
chr1	TMEM125	43715654	43735654
chr1	C1orf210	43727548	43747548
chr1	TIE1	43746653	43766653
chr1	MPL	43783489	43803489
chr1	CDC20	43804652	43824652
chr1	ELOVL1	43809068	43829072
chr1	MED8	43829588	43849588
chr1	SZT2	43835570	43855570
chr1	HYI	43896660	43916674
chr1	PTPRF	43971708	43996554
chr1	KDM4A	44095820	44115820
chr1	ST3GAL3	44153168	44173207
chr1	ARTN	44378992	44399473
chr1	IPO13	44392622	44412622
chr1	DPH2	44415682	44435682
chr1	ATP6V0B	44420632	44440632
chr1	B4GALT2	44424874	44446177
chr1	CCDC24	44437268	44457519
chr1	SLC6A9	44442155	44462155
chr1	KLF17	44564493	44584493
chr1	KLF18	44583493	44603493
chr1	DMAP1	44659143	44679143
chr1	ERI3	44666742	44686742
chr1	RNF220	44850832	44889673
chr1	TMEM53	45098919	45118919
chr1	ARMH1	45120386	45140386
chr1	KIF2C	45185509	45212066
chr1	RPS8	45221212	45241212
chr1	BEST4	45229257	45249257
chr1	PLK3	45246049	45266049
chr1	TCTEX1D4	45251580	45271580
chr1	BTBD19	45254154	45274154
chr1	PTCH2	45265516	45287610
chr1	EIF2B3	45296194	45340199
chr1	HECTD3	45448220	45468220
chr1	UROD	45457926	45477926
chr1	ZSWIM5	45462071	45482071
chr1	HPDL	45772567	45792567
chr1	MUTYH	45774914	45794914
chr1	TOE1	45785842	45805842
chr1	TESK2	45789555	45809555
chr1	CCDC163	45939538	45959538
chr1	MMACHC	45945972	45965972
chr1	PRDX1	45956707	45976723
chr1	AKR1A1	45996455	46016498
chr1	NASP	46029660	46049713
chr1	CCDC17	46065716	46085716
chr1	GPBP1L1	46072976	46092976
chr1	TMEM69	46133853	46153853
chr1	IPP	46139996	46164383
chr1	MAST2	46249279	46330020
chr1	PIK3R3	46485812	46505812
chr1	LOC110117498-PIK3R3	46485812	46505812
chr1	TSPAN1	46620759	46640759
chr1	P3R3URF	46621158	46641158
chr1	POMGNT1	46634353	46654353
chr1	LURAP1	46649006	46669006
chr1	RAD54L	46693360	46713435
chr1	LRRC41	46724072	46744072
chr1	UQCRH	46749370	46769370
chr1	NSUN4	46785849	46806850
chr1	FAAH	46839989	46859989
chr1	DMBX1	46935508	46972671
chr1	TMEM275	46977838	46997838
chr1	KNCN	46991310	47011316
chr1	MKNK1	47003079	47023079
chr1	MOB3C	47053387	47073387
chr1	ATPAF1	47080711	47100711
chr1	TEX38	47117526	47137526
chr1	EFCAB14	47120831	47140831
chr1	CYP4B1	47244718	47264718
chr1	CYP4A11	47374860	47394860
chr1	CYP4X1	47407036	47489341
chr1	CYP4Z1	47512903	47532903
chr1	CYP4A22	47583097	47603113
chr1	PDZK1IP1	47629254	47649254
chr1	TAL1	47661962	47681963
chr1	STIL	47695811	47715811
chr1	CMPK1	47779462	47799462
chr1	FOXE3	47861957	47881957
chr1	FOXD2	47883716	47903716
chr1	TRABD2B	48206200	48226200
chr1	SLC5A9	48668388	48688388
chr1	SPATA6	48741044	48761045
chr1	AGBL4	48978526	48998526
chr1	BEND5	49173191	49193195
chr1	ELAVL4	50493727	50575505
chr1	DMRTA2	50863222	50883222
chr1	FAF1	50882700	50902700
chr1	CDKN2C	51414367	51435917
chr1	C1orf185	51547900	51567900
chr1	RNF11	51681945	51701945
chr1	TTC39A	51732930	51761210
chr1	EPS15	51799935	51819935
chr1	OSBPL9	52062764	52195522
chr1	NRDC	52234864	52254864
chr1	RAB3B	52353628	52373628
chr1	TXNDC12	52465803	52485803
chr1	KTI12	52477775	52497775
chr1	BTF3L4	52501857	52521967
chr1	ZFYVE9	52587761	52607766
chr1	CC2D1B	52796265	52816269
chr1	ORC1	52818501	52838501
chr1	PRPF38A	52850274	52870274
chr1	TUT4	52868947	52888947
chr1	GPX7	53048043	53068043
chr1	SHISAL2A	53078840	53098840
chr1	COA7	53130121	53150121
chr1	ZYG11B	53172125	53192125
chr1	ZYG11A	53288432	53308432
chr1	ECHDC2	53341582	53361582
chr1	SCP2	53372901	53480610
chr1	PODN	53507885	53527885
chr1	SLC1A7	53532855	53573600
chr1	CPT2	53642496	53662496
chr1	CZIB	53659771	53679771
chr1	MAGOH	53672572	53692572
chr1	LRP8	53688036	53708036
chr1	DMRTB1	53905072	53925072
chr1	GLIS1	53951906	53971912
chr1	NDC1	54211151	54231151
chr1	YIPF1	54297406	54317406
chr1	DIO1	54339860	54359860
chr1	HSPB11	54367234	54387234
chr1	LRRC42	54392023	54412023
chr1	LDLRAD1	54452971	54472971
chr1	TMEM59	54472354	54511159
chr1	TCEANC2	54499281	54519281
chr1	CDCP2	54578393	54604668
chr1	CYB5RL	54615324	54656224
chr1	MRPL37	54645840	54665840
chr1	SSBP3	54671105	54691105
chr1	ACOT11	54993901	55013901
chr1	FAM151A	55054854	55074854
chr1	MROH7	55087413	55107459
chr1	TTC4	55161495	55181534
chr1	PARS2	55202571	55222571
chr1	TTC22	55225385	55250224
chr1	LEXM	55251736	55271736
chr1	DHCR24	55295300	55315300
chr1	TMEM61	55426301	55446301
chr1	BSND	55444606	55464606
chr1	PCSK9	55485221	55505221
chr1	USP24	55512032	55532032
chr1	PLPP3	56940433	56960433
chr1	PRKAA2	57090987	57110987
chr1	FYB2	57164462	57184462
chr1	C8A	57300470	57320470
chr1	C8B	57374880	57394883
chr1	DAB1	57440451	57609672
chr1	OMA1	58926391	58946391
chr1	TACSTD2	59021105	59041105
chr1	MYSM1	59100415	59120415
chr1	JUN	59226463	59246463
chr1	FGGY	59742485	59981302
chr1	HOOK1	60260621	60280621
chr1	CYP2J2	60338980	60358980
chr1	C1orf87	60436066	60456066
chr1	NFIA	61522899	61548233
chr1	TM2D1	62126718	62146718
chr1	PATJ	62188152	62208152
chr1	L1TD1	62640521	62660521
chr1	KANK4	62681837	62701837
chr1	USP1	62881975	62902720
chr1	DOCK7	62900397	63049773
chr1	ANGPTL3	63043191	63063191
chr1	ATG4C	63229777	63249803
chr1	FOXD3	63768238	63788238
chr1	ALG6	63813298	63833298
chr1	ITGB3BP	63886441	63915129
chr1	EFCAB7	63969196	63989196
chr1	PGM1	64039082	64088887
chr1	ROR1	64219688	64239688
chr1	UBE2U	64649306	64669306
chr1	CACHD1	64915812	64971597
chr1	RAVER2	65190656	65210758
chr1	JAK1	65278906	65298912
chr1	AK4	65593232	65614677
chr1	DNAJC6	65710377	65775226
chr1	LEPR	65866335	65991372
chr1	LEPROT	65866351	65886399
chr1	PDE4B	66238193	66820218
chr1	SGIP1	66979276	66999836
chr1	TCTEX1D1	67198142	67218142
chr1	INSL5	67243424	67263424
chr1	WDR78	67258568	67303286
chr1	MIER1	67370578	67395939
chr1	SLC35D1	67445033	67465033
chr1	C1orf141	67537848	67557848
chr1	IL23R	67612137	67632137
chr1	IL12RB2	67753047	67773047
chr1	SERBP1	67853493	67873493
chr1	GADD45A	68130884	68150884
chr1	GNG12	68147158	68167158
chr1	DIRAS3	68491569	68511569
chr1	WLS	68544142	68591043
chr1	RPE65	68874505	68894505
chr1	DEPDC1	68919835	68939835
chr1	LRRC7	70013017	70035024
chr1	LRRC40	70590488	70610488
chr1	SRSF11	70651379	70687063
chr1	ANKRD13C	70704682	70724682
chr1	HHLA3	70800494	70820494
chr1	CTH	70856901	70876951
chr1	PTGER3	71298041	71471543
chr1	ZRANB2	71508974	71528974
chr1	NEGR1	71841626	71861626
